year,Month Week,region,AveragePrice,4046,4225,4770,Small Bags,Large Bags,XLarge Bags,Season,Total Small Avocados,Total Large Avocados,Total XLarge Avocados,type_organic
2017,05/21,LasVegas,1.02,117366,63083,8122,48461,119887,0,Spring,165827,182970,8122,False
2017,05/14,LasVegas,0.98,125448,75420,7459,47410,143342,444,Spring,172858,218762,7903,False
2017,05/07,LasVegas,0.94,160728,76426,7876,50093,173850,0,Spring,210821,250276,7876,False
2017,04/30,LasVegas,0.95,113104,65026,6704,43597,130578,0,Spring,156701,195604,6704,False
2017,04/23,LasVegas,0.84,118344,81560,9126,41132,189154,347,Spring,159476,270714,9473,False
2017,04/16,LasVegas,0.93,119501,58233,9911,56490,166712,0,Spring,175991,224945,9911,False
2017,04/09,LasVegas,1.04,115811,40245,8785,50811,88838,111,Spring,166622,129083,8896,False
2017,04/02,LasVegas,1.04,118797,41149,11317,63726,94730,0,Spring,182523,135879,11317,False
2017,03/26,LasVegas,1.02,117623,43374,9405,64615,90715,0,Spring,182238,134089,9405,False
2017,03/19,LasVegas,1.02,111396,43301,9357,51704,102245,0,Spring,163100,145546,9357,False
2017,03/12,LasVegas,0.99,114790,38280,8807,72719,80846,0,Spring,187509,119126,8807,False
2017,03/05,LasVegas,0.96,119711,49738,8076,53110,115252,0,Spring,172821,164990,8076,False
2017,02/26,LasVegas,0.89,97278,57129,7364,55239,108893,0,Winter,152517,166022,7364,False
2017,02/19,LasVegas,0.93,135001,40837,6859,65647,70253,0,Winter,200648,111090,6859,False
2017,02/12,LasVegas,0.72,128160,59930,8137,53528,157109,0,Winter,181688,217039,8137,False
2017,02/05,LasVegas,0.54,286395,121440,8149,56405,207843,0,Winter,342800,329283,8149,False
2017,01/29,LasVegas,0.93,120542,45790,7716,59095,76001,0,Winter,179637,121791,7716,False
2017,01/22,LasVegas,0.79,133276,64435,6954,44375,133739,69,Winter,177651,198174,7023,False
2017,01/15,LasVegas,0.78,118904,80217,7692,59471,153401,0,Winter,178375,233618,7692,False
2017,01/08,LasVegas,0.81,112947,77763,7983,71141,141383,0,Winter,184088,219146,7983,False
2017,01/01,LasVegas,0.77,95268,75111,7736,62603,123145,0,Winter,157871,198256,7736,False
2017,12/31,LosAngeles,0.88,1368619,755743,75509,959746,14343,38298,Winter,2328365,770086,113807,False
2017,12/24,LosAngeles,1.1,1076720,350754,78272,831557,15344,37179,Winter,1908277,366098,115451,False
2017,12/17,LosAngeles,0.89,1046466,1167417,76600,790545,14767,35119,Winter,1837011,1182184,111719,False
2017,12/10,LosAngeles,1.07,1024592,396712,62000,868361,16284,36269,Winter,1892953,412996,98269,False
2017,12/03,LosAngeles,1.01,1177940,396804,68958,913002,23854,35296,Winter,2090942,420658,104254,False
2017,11/26,LosAngeles,1.19,987928,327525,82683,702784,16197,36801,Fall,1690712,343722,119484,False
2017,11/19,LosAngeles,1.14,1042472,309130,73389,893064,34871,38457,Fall,1935536,344001,111846,False
2017,11/12,LosAngeles,1.08,1225567,413517,72562,851550,23684,39240,Fall,2077117,437201,111802,False
2017,11/05,LosAngeles,1.04,1079147,743292,69039,748133,14912,36715,Fall,1827280,758204,105754,False
2017,10/29,LosAngeles,1.09,1085428,843048,81784,794198,16098,29818,Fall,1879626,859146,111602,False
2017,10/22,LosAngeles,1.49,924450,360936,84635,551747,15614,31253,Fall,1476197,376550,115888,False
2017,10/15,LosAngeles,1.67,741758,385402,94134,509468,15849,33217,Fall,1251226,401251,127351,False
2017,10/08,LosAngeles,1.8,753730,343707,91288,475271,17349,29920,Fall,1229001,361056,121208,False
2017,10/01,LosAngeles,1.77,725653,335816,78098,510568,17512,29379,Fall,1236221,353328,107477,False
2017,09/24,LosAngeles,1.75,768658,337637,79407,529354,16258,29293,Fall,1298012,353895,108700,False
2017,09/17,LosAngeles,1.73,837463,357662,84556,543636,13163,29208,Fall,1381099,370825,113764,False
2017,09/10,LosAngeles,1.74,898753,359807,94971,568315,14394,32809,Fall,1467068,374201,127780,False
2017,09/03,LosAngeles,1.61,1050438,441327,112400,521219,15575,36012,Fall,1571657,456902,148412,False
2017,08/27,LosAngeles,1.66,1096036,344686,105558,523454,14650,32740,Summer,1619490,359336,138298,False
2017,08/20,LosAngeles,1.45,1207541,324882,99791,618120,22264,37265,Summer,1825661,347146,137056,False
2017,08/13,LosAngeles,1.19,1412649,452871,120591,784481,21556,40698,Summer,2197130,474427,161289,False
2017,08/06,LosAngeles,1.22,1359069,414552,109001,793163,20822,46018,Summer,2152232,435374,155019,False
2017,07/30,LosAngeles,1.39,1263812,399835,100595,603467,18679,39637,Summer,1867279,418514,140232,False
2017,07/23,LosAngeles,1.38,1266618,407573,99404,652958,12421,45942,Summer,1919576,419994,145346,False
2017,07/16,LosAngeles,1.37,1327685,409058,105463,658086,14421,43441,Summer,1985771,423479,148904,False
2017,07/09,LosAngeles,1.12,1520215,437585,87693,1285980,788,50712,Summer,2806195,438373,138405,False
2017,07/02,LosAngeles,1.07,1521073,497356,104452,1337890,411,45971,Summer,2858963,497767,150423,False
2017,06/25,LosAngeles,0.92,1609002,414532,90801,1496630,696,44003,Summer,3105632,415228,134804,False
2017,06/18,LosAngeles,0.99,1581223,480083,93204,1424124,963,51722,Summer,3005347,481046,144926,False
2017,06/11,LosAngeles,0.99,1280363,415143,96489,1550403,468,47983,Summer,2830766,415611,144472,False
2017,06/04,LosAngeles,0.96,1330141,418291,89031,1761072,559,38125,Summer,3091213,418850,127156,False
2017,05/28,LosAngeles,1.13,1296066,466479,102414,1324066,300,54580,Spring,2620132,466779,156994,False
2017,05/21,LosAngeles,1.14,1169688,428611,91670,1178399,401,53144,Spring,2348087,429012,144814,False
2017,05/14,LosAngeles,0.94,1376168,430527,88215,1602634,674,53182,Spring,2978802,431201,141397,False
2017,05/07,LosAngeles,0.87,1745366,583071,97893,1727340,488,60153,Spring,3472706,583559,158046,False
2017,04/30,LosAngeles,0.99,1329981,518018,105295,1286252,686,59023,Spring,2616233,518704,164318,False
2017,04/23,LosAngeles,1.04,1118405,429077,108744,1358189,3262,56546,Spring,2476594,432339,165290,False
2017,04/16,LosAngeles,1.18,1044500,455872,109370,1117995,574,61316,Spring,2162495,456446,170686,False
2017,04/09,LosAngeles,1.01,957440,408516,106825,1460394,10162,49907,Spring,2417834,418678,156732,False
2017,04/02,LosAngeles,0.98,975079,428361,95594,1542667,11742,46909,Spring,2517746,440103,142503,False
2017,03/26,LosAngeles,1.12,861802,418362,83244,1168719,1177,50016,Spring,2030521,419539,133260,False
2017,03/19,LosAngeles,1.11,965781,422615,89296,1209897,2474,47805,Spring,2175678,425089,137101,False
2017,03/12,LosAngeles,1.12,974290,439065,94533,1067166,4495,54023,Spring,2041456,443560,148556,False
2017,03/05,LosAngeles,0.99,897311,518369,83307,1214991,6376,48575,Spring,2112302,524745,131882,False
2017,02/26,LosAngeles,0.82,980146,477454,70872,1341305,33291,32007,Winter,2321451,510745,102879,False
2017,02/19,LosAngeles,0.79,1029674,493496,68553,1277346,130416,34431,Winter,2307020,623912,102984,False
2017,02/12,LosAngeles,0.64,1181120,592688,61331,1664506,81240,44743,Winter,2845626,673928,106074,False
2017,02/05,LosAngeles,0.53,1741607,937331,89678,2656630,3465,41513,Winter,4398237,940796,131191,False
2017,01/29,LosAngeles,0.6,1439453,741369,67607,1923042,29993,28981,Winter,3362495,771362,96588,False
2017,01/22,LosAngeles,0.62,1715034,663032,61799,1710186,39625,25874,Winter,3425220,702657,87673,False
2017,01/15,LosAngeles,0.76,1075572,703853,61161,1442445,59205,21168,Winter,2518017,763058,82329,False
2017,01/08,LosAngeles,0.89,969758,692908,72814,1288525,72837,24117,Winter,2258283,765745,96931,False
2017,01/01,LosAngeles,0.84,1223299,829896,56808,1332601,88931,19799,Winter,2555900,918827,76607,False
2017,12/31,Louisville,0.87,26048,34289,270,37617,19711,4,Winter,63665,54000,274,False
2017,12/24,Louisville,1.18,6596,28324,217,23837,21035,12,Winter,30433,49359,229,False
2017,12/17,Louisville,1.07,6894,28129,326,29455,15356,28,Winter,36349,43485,354,False
2017,12/10,Louisville,1.01,6065,37048,147,26607,30198,4,Winter,32672,67246,151,False
2017,12/03,Louisville,1.11,2489,52286,530,9238,44403,1,Winter,11727,96689,531,False
2017,11/26,Louisville,1.45,1858,22808,107,10221,18803,0,Fall,12079,41611,107,False
2017,11/19,Louisville,1.18,2182,33869,79,12675,30480,0,Fall,14857,64349,79,False
2017,11/12,Louisville,1.14,3181,43510,86,11788,42246,0,Fall,14969,85756,86,False
2017,11/05,Louisville,1.18,3045,37125,120,13435,32355,2,Fall,16480,69480,122,False
2017,10/29,Louisville,1.23,3751,44115,56,13041,41950,0,Fall,16792,86065,56,False
2017,10/22,Louisville,1.7,3538,25086,33,13492,20029,0,Fall,17030,45115,33,False
2017,10/15,Louisville,1.79,3403,25005,68,12700,19439,0,Fall,16103,44444,68,False
2017,10/08,Louisville,1.98,4093,17191,71,11687,19822,0,Fall,15780,37013,71,False
2017,10/01,Louisville,1.89,3158,25612,73,14044,19292,0,Fall,17202,44904,73,False
2017,09/24,Louisville,1.88,2256,25575,82,12529,19096,0,Fall,14785,44671,82,False
2017,09/17,Louisville,1.73,2265,31173,79,14322,20969,20,Fall,16587,52142,99,False
2017,09/10,Louisville,1.65,2337,34553,91,15816,25440,366,Fall,18153,59993,457,False
2017,09/03,Louisville,1.64,2707,35073,133,16063,26038,355,Fall,18770,61111,488,False
2017,08/27,Louisville,1.62,3038,33674,103,17157,26001,491,Summer,20195,59675,594,False
2017,08/20,Louisville,1.56,2852,35594,148,24106,25489,453,Summer,26958,61083,601,False
2017,08/13,Louisville,1.38,2736,37308,121,27903,24543,833,Summer,30639,61851,954,False
2017,08/06,Louisville,1.3,2317,37610,218,29610,24173,1211,Summer,31927,61783,1429,False
2017,07/30,Louisville,1.3,2384,33397,133,29280,24102,1130,Summer,31664,57499,1263,False
2017,07/23,Louisville,1.37,2203,37670,134,24730,26604,1143,Summer,26933,64274,1277,False
2017,07/16,Louisville,1.44,3058,41177,211,15204,26375,1189,Summer,18262,67552,1400,False
2017,07/09,Louisville,1.01,2696,45861,209,22207,53245,726,Summer,24903,99106,935,False
2017,07/02,Louisville,1.02,2605,47985,340,23991,38397,338,Summer,26596,86382,678,False
2017,06/25,Louisville,0.97,2137,43420,203,20546,47643,52,Summer,22683,91063,255,False
2017,06/18,Louisville,1.06,2581,49620,541,21822,29725,78,Summer,24403,79345,619,False
2017,06/11,Louisville,1.04,2251,46391,159,17357,45674,419,Summer,19608,92065,578,False
2017,06/04,Louisville,1.06,2191,48994,305,16752,53317,41,Summer,18943,102311,346,False
2017,05/28,Louisville,1.08,2098,48808,305,16202,44055,16,Spring,18300,92863,321,False
2017,05/21,Louisville,1.1,2090,51642,225,14518,35959,3,Spring,16608,87601,228,False
2017,05/14,Louisville,1.27,2266,37229,247,16236,26265,0,Spring,18502,63494,247,False
2017,05/07,Louisville,1.06,2467,57992,426,21513,52904,182,Spring,23980,110896,608,False
2017,04/30,Louisville,1.26,2431,48499,203,18452,23931,145,Spring,20883,72430,348,False
2017,04/23,Louisville,1.17,2091,42839,236,16780,31343,211,Spring,18871,74182,447,False
2017,04/16,Louisville,1.22,2109,47637,213,18406,31705,15,Spring,20515,79342,228,False
2017,04/09,Louisville,1.2,2222,43333,209,17618,26542,0,Spring,19840,69875,209,False
2017,04/02,Louisville,1.15,2228,43114,225,18336,33057,0,Spring,20564,76171,225,False
2017,03/26,Louisville,1.11,2435,46979,163,18244,32209,3,Spring,20679,79188,166,False
2017,03/19,Louisville,1.29,1883,44133,213,17374,10768,15,Spring,19257,54901,228,False
2017,03/12,Louisville,1.18,2122,42103,159,14085,26520,14,Spring,16207,68623,173,False
2017,03/05,Louisville,0.99,1914,49340,183,12670,36951,0,Spring,14584,86291,183,False
2017,02/26,Louisville,0.95,2181,59928,578,15168,28234,6,Winter,17349,88162,584,False
2017,02/19,Louisville,0.94,1979,41851,159,13809,36841,136,Winter,15788,78692,295,False
2017,02/12,Louisville,0.75,2078,58269,357,16002,55257,0,Winter,18080,113526,357,False
2017,02/05,Louisville,0.91,2214,74680,1046,19517,29368,1,Winter,21731,104048,1047,False
2017,01/29,Louisville,0.94,2082,55703,217,17307,40985,13,Winter,19389,96688,230,False
2017,01/22,Louisville,0.94,2407,66870,714,18678,38926,0,Winter,21085,105796,714,False
2017,01/15,Louisville,1.06,2069,43683,281,17644,25682,0,Winter,19713,69365,281,False
2017,01/08,Louisville,0.86,2489,55251,397,17859,42296,15,Winter,20348,97547,412,False
2017,01/01,Louisville,0.77,1692,60441,643,12573,35198,146,Winter,14265,95639,789,False
2017,12/31,MiamiFtLauderdale,1.17,499352,74265,3057,72698,79623,0,Winter,572050,153888,3057,False
2017,12/24,MiamiFtLauderdale,1.45,336796,44094,4987,88550,32139,0,Winter,425346,76233,4987,False
2017,12/17,MiamiFtLauderdale,1.01,449484,63179,5749,69456,72867,0,Winter,518940,136046,5749,False
2017,12/10,MiamiFtLauderdale,1.03,484033,71985,6988,75190,75667,0,Winter,559223,147652,6988,False
2017,12/03,MiamiFtLauderdale,1.35,358080,50526,9947,75459,56202,0,Winter,433539,106728,9947,False
2017,11/26,MiamiFtLauderdale,1.45,302437,44200,1052,70352,46606,0,Fall,372789,90806,1052,False
2017,11/19,MiamiFtLauderdale,1.23,418092,65920,2026,80040,75936,0,Fall,498132,141856,2026,False
2017,11/12,MiamiFtLauderdale,1.42,336664,51672,1669,72870,50234,0,Fall,409534,101906,1669,False
2017,11/05,MiamiFtLauderdale,1.53,314039,47476,392,66124,35137,0,Fall,380163,82613,392,False
2017,10/29,MiamiFtLauderdale,1.22,450543,71919,223,75333,76768,0,Fall,525876,148687,223,False
2017,10/22,MiamiFtLauderdale,1.59,378185,61183,183,61151,57611,0,Fall,439336,118794,183,False
2017,10/15,MiamiFtLauderdale,1.79,324877,49047,32,72027,26089,0,Fall,396904,75136,32,False
2017,10/08,MiamiFtLauderdale,1.92,302210,44414,104,80223,28878,0,Fall,382433,73292,104,False
2017,10/01,MiamiFtLauderdale,2.04,254127,48863,187,54423,42234,0,Fall,308550,91097,187,False
2017,09/24,MiamiFtLauderdale,1.93,291020,42336,237,33217,42039,0,Fall,324237,84375,237,False
2017,09/17,MiamiFtLauderdale,1.84,278164,53156,50,16642,61152,40,Fall,294806,114308,90,False
2017,09/10,MiamiFtLauderdale,1.81,266569,34078,155,34614,23940,3223,Fall,301183,58018,3378,False
2017,09/03,MiamiFtLauderdale,1.98,323445,50947,284,40450,46519,3403,Fall,363895,97466,3687,False
2017,08/27,MiamiFtLauderdale,1.65,302627,49717,289,37812,51132,8624,Summer,340439,100849,8913,False
2017,08/20,MiamiFtLauderdale,1.7,317677,56349,184,34142,54596,5564,Summer,351819,110945,5748,False
2017,08/13,MiamiFtLauderdale,1.51,383486,70899,207,31618,73383,9201,Summer,415104,144282,9408,False
2017,08/06,MiamiFtLauderdale,1.48,341186,64789,324,38651,48348,7854,Summer,379837,113137,8178,False
2017,07/30,MiamiFtLauderdale,1.46,342501,62144,358,34817,55121,6058,Summer,377318,117265,6416,False
2017,07/23,MiamiFtLauderdale,1.47,374063,67585,421,35385,61377,8000,Summer,409448,128962,8421,False
2017,07/16,MiamiFtLauderdale,1.48,367930,65180,301,38434,41978,9792,Summer,406364,107158,10093,False
2017,07/09,MiamiFtLauderdale,1.43,371243,67379,239,44355,55317,11659,Summer,415598,122696,11898,False
2017,07/02,MiamiFtLauderdale,1.44,419259,76464,418,49954,72199,9273,Summer,469213,148663,9691,False
2017,06/25,MiamiFtLauderdale,1.43,349940,66569,127,51069,59391,12748,Summer,401009,125960,12875,False
2017,06/18,MiamiFtLauderdale,1.52,311873,66760,105,51803,62943,12341,Summer,363676,129703,12446,False
2017,06/11,MiamiFtLauderdale,1.48,447672,88004,340,73486,79488,7610,Summer,521158,167492,7950,False
2017,06/04,MiamiFtLauderdale,1.49,449727,85907,238,84992,64412,2635,Summer,534719,150319,2873,False
2017,05/28,MiamiFtLauderdale,1.45,403556,74337,66,102591,65217,0,Spring,506147,139554,66,False
2017,05/21,MiamiFtLauderdale,1.49,383030,75985,127,86440,60137,0,Spring,469470,136122,127,False
2017,05/14,MiamiFtLauderdale,1.5,373017,71834,92,87201,62633,0,Spring,460218,134467,92,False
2017,05/07,MiamiFtLauderdale,1.17,569792,130126,689,96700,112930,0,Spring,666492,243056,689,False
2017,04/30,MiamiFtLauderdale,1.26,511842,127586,121,79251,113901,0,Spring,591093,241487,121,False
2017,04/23,MiamiFtLauderdale,1.51,333198,78525,143,81699,63377,0,Spring,414897,141902,143,False
2017,04/16,MiamiFtLauderdale,1.5,329067,75100,127,73084,56062,0,Spring,402151,131162,127,False
2017,04/09,MiamiFtLauderdale,1.54,312737,74502,242,66358,40164,87,Spring,379095,114666,329,False
2017,04/02,MiamiFtLauderdale,1.71,299394,74726,285,63253,55950,0,Spring,362647,130676,285,False
2017,03/26,MiamiFtLauderdale,1.71,297987,79372,370,59606,61500,150,Spring,357593,140872,520,False
2017,03/19,MiamiFtLauderdale,1.62,297627,79475,350,80525,62486,472,Spring,378152,141961,822,False
2017,03/12,MiamiFtLauderdale,1.7,286726,80308,280,58637,47913,0,Spring,345363,128221,280,False
2017,03/05,MiamiFtLauderdale,1.67,273177,78151,228,56960,55692,0,Spring,330137,133843,228,False
2017,02/26,MiamiFtLauderdale,1.26,328098,90099,97,76060,59447,0,Winter,404158,149546,97,False
2017,02/19,MiamiFtLauderdale,1.35,262617,89037,253,58634,57722,0,Winter,321251,146759,253,False
2017,02/12,MiamiFtLauderdale,0.97,462514,171782,399,67653,102267,359,Winter,530167,274049,758,False
2017,02/05,MiamiFtLauderdale,0.87,689710,281503,629,102844,178368,1144,Winter,792554,459871,1773,False
2017,01/29,MiamiFtLauderdale,1.3,271896,128996,519,99039,108598,670,Winter,370935,237594,1189,False
2017,01/22,MiamiFtLauderdale,1.05,308899,230819,377,71856,181454,106,Winter,380755,412273,483,False
2017,01/15,MiamiFtLauderdale,1.34,251140,125991,544,82722,128082,0,Winter,333862,254073,544,False
2017,01/08,MiamiFtLauderdale,1.4,209904,121128,293,85738,105206,6,Winter,295642,226334,299,False
2017,01/01,MiamiFtLauderdale,0.98,309692,199635,540,84253,193284,0,Winter,393945,392919,540,False
2017,12/31,Nashville,0.81,159028,10137,177,70278,18477,630,Winter,229306,28614,807,False
2017,12/24,Nashville,1.04,96258,6816,201,65116,12231,1377,Winter,161374,19047,1578,False
2017,12/17,Nashville,0.91,97643,7363,224,79113,12580,918,Winter,176756,19943,1142,False
2017,12/10,Nashville,0.9,123093,7029,199,94522,13872,870,Winter,217615,20901,1069,False
2017,12/03,Nashville,1.01,123038,8062,175,78202,18913,949,Winter,201240,26975,1124,False
2017,11/26,Nashville,1.08,83217,6254,183,58959,10358,856,Fall,142176,16612,1039,False
2017,11/19,Nashville,1.02,104128,6946,262,65958,10329,820,Fall,170086,17275,1082,False
2017,11/12,Nashville,1.07,121879,7035,281,63381,9118,936,Fall,185260,16153,1217,False
2017,11/05,Nashville,1.02,144908,8243,354,63826,11123,784,Fall,208734,19366,1138,False
2017,10/29,Nashville,1.14,125954,9477,185,68554,13183,368,Fall,194508,22660,553,False
2017,10/22,Nashville,1.41,97915,9503,252,49860,9599,5,Fall,147775,19102,257,False
2017,10/15,Nashville,1.57,87209,10227,125,53309,10144,3,Fall,140518,20371,128,False
2017,10/08,Nashville,1.76,77117,4016,105,49424,10304,0,Fall,126541,14320,105,False
2017,10/01,Nashville,1.7,73759,21324,90,52292,7431,58,Fall,126051,28755,148,False
2017,09/24,Nashville,1.66,74533,22831,82,54501,7350,113,Fall,129034,30181,195,False
2017,09/17,Nashville,1.48,70892,29793,69,56309,10118,257,Fall,127201,39911,326,False
2017,09/10,Nashville,1.42,72427,37438,93,56903,7881,1336,Fall,129330,45319,1429,False
2017,09/03,Nashville,1.34,76965,42751,76,57883,10273,751,Fall,134848,53024,827,False
2017,08/27,Nashville,1.28,82465,40038,106,48844,10803,2207,Summer,131309,50841,2313,False
2017,08/20,Nashville,1.07,114191,37848,52,90141,17632,1891,Summer,204332,55480,1943,False
2017,08/13,Nashville,1.05,124290,38810,91,87901,16066,1494,Summer,212191,54876,1585,False
2017,08/06,Nashville,1.13,106178,36727,49,86175,12836,1559,Summer,192353,49563,1608,False
2017,07/30,Nashville,1.14,106460,29771,52,65555,14827,1107,Summer,172015,44598,1159,False
2017,07/23,Nashville,1.21,95944,32144,179,71644,9364,2106,Summer,167588,41508,2285,False
2017,07/16,Nashville,1.18,93140,32246,206,71974,13092,1551,Summer,165114,45338,1757,False
