year,Month Week,region,AveragePrice,Total Volume,Total Singles,Total Bags,type
2017,05/07,NewOrleansMobile,1.02,423839,314690,109148,conventional
2017,04/30,NewOrleansMobile,1.32,301447,221956,79491,conventional
2017,04/23,NewOrleansMobile,1.35,227634,156846,70787,conventional
2017,04/16,NewOrleansMobile,1.27,268722,190079,78642,conventional
2017,04/09,NewOrleansMobile,1.34,235686,161460,74226,conventional
2017,04/02,NewOrleansMobile,1.37,243155,171391,71764,conventional
2017,03/26,NewOrleansMobile,1.38,236515,162600,73914,conventional
2017,03/19,NewOrleansMobile,1.32,231348,163926,67421,conventional
2017,03/12,NewOrleansMobile,1.32,239083,171229,67853,conventional
2017,03/05,NewOrleansMobile,1.13,254912,184768,70143,conventional
2017,02/26,NewOrleansMobile,0.98,307637,220879,86757,conventional
2017,02/19,NewOrleansMobile,1.11,220338,148634,71703,conventional
2017,02/12,NewOrleansMobile,0.9,276002,190679,85323,conventional
2017,02/05,NewOrleansMobile,0.61,633235,481091,152143,conventional
2017,01/29,NewOrleansMobile,0.97,344239,245177,99061,conventional
2017,01/22,NewOrleansMobile,1.06,267331,173700,93630,conventional
2017,01/15,NewOrleansMobile,1.01,291083,207216,83866,conventional
2017,01/08,NewOrleansMobile,1.1,230884,155720,75163,conventional
2017,01/01,NewOrleansMobile,0.81,318672,218467,100205,conventional
2017,12/31,NewYork,1.33,1201219,853387,347832,conventional
2017,12/24,NewYork,1.34,1233461,828991,404470,conventional
2017,12/17,NewYork,1.41,1181560,697482,484077,conventional
2017,12/10,NewYork,1.14,2390308,1956106,434202,conventional
2017,12/03,NewYork,1.41,1191930,695622,496308,conventional
2017,11/26,NewYork,1.42,1210256,736940,473316,conventional
2017,11/19,NewYork,1.37,1335298,701838,633460,conventional
2017,11/12,NewYork,1.52,1122350,719690,402660,conventional
2017,11/05,NewYork,1.41,1319642,694724,624918,conventional
2017,10/29,NewYork,1.57,1217806,863465,354341,conventional
2017,10/22,NewYork,1.54,1253047,860646,392401,conventional
2017,10/15,NewYork,1.68,1176751,824121,352630,conventional
2017,10/08,NewYork,1.69,1105462,746291,359170,conventional
2017,10/01,NewYork,1.67,1201890,791737,410153,conventional
2017,09/24,NewYork,1.65,1178504,793921,384582,conventional
2017,09/17,NewYork,1.61,1154925,764970,389954,conventional
2017,09/10,NewYork,1.61,1150959,758068,392890,conventional
2017,09/03,NewYork,1.8,1077993,703434,374558,conventional
2017,08/27,NewYork,1.81,1100987,713980,387007,conventional
2017,08/20,NewYork,1.75,1057188,655125,402063,conventional
2017,08/13,NewYork,1.58,1267239,751588,515650,conventional
2017,08/06,NewYork,1.56,1277419,883461,393957,conventional
2017,07/30,NewYork,1.52,1306226,923362,382863,conventional
2017,07/23,NewYork,1.55,1306877,897364,409513,conventional
2017,07/16,NewYork,1.57,1327763,934210,393552,conventional
2017,07/09,NewYork,1.63,1442667,886942,555724,conventional
2017,07/02,NewYork,1.72,1304560,793014,511546,conventional
2017,06/25,NewYork,1.47,1521598,1118087,403510,conventional
2017,06/18,NewYork,1.82,1242160,824451,417709,conventional
2017,06/11,NewYork,1.74,1374185,810725,563460,conventional
2017,06/04,NewYork,1.83,1335461,889888,445573,conventional
2017,05/28,NewYork,1.75,1451146,881390,569756,conventional
2017,05/21,NewYork,1.8,1298242,874569,423672,conventional
2017,05/14,NewYork,1.75,1387420,853155,534265,conventional
2017,05/07,NewYork,1.65,1746824,980762,766061,conventional
2017,04/30,NewYork,1.84,1228100,859048,369051,conventional
2017,04/23,NewYork,1.68,1247609,886794,360814,conventional
2017,04/16,NewYork,1.76,1222890,819185,403705,conventional
2017,04/09,NewYork,1.75,1277721,816316,461405,conventional
2017,04/02,NewYork,1.74,1221327,831668,389659,conventional
2017,03/26,NewYork,1.72,1154893,765668,389225,conventional
2017,03/19,NewYork,1.7,1155875,771846,384028,conventional
2017,03/12,NewYork,1.76,1163703,784533,379170,conventional
2017,03/05,NewYork,1.39,1465568,1131024,334544,conventional
2017,02/26,NewYork,1.55,1241381,899969,341411,conventional
2017,02/19,NewYork,1.28,1052132,723792,328339,conventional
2017,02/12,NewYork,1.19,1955395,1485212,470182,conventional
2017,02/05,NewYork,1.24,2544483,2196238,348244,conventional
2017,01/29,NewYork,1.52,1270564,928714,341850,conventional
2017,01/22,NewYork,1.48,1721917,1391790,330126,conventional
2017,01/15,NewYork,1.38,1384264,1068405,315858,conventional
2017,01/08,NewYork,1.29,1532074,1232595,299479,conventional
2017,01/01,NewYork,1.44,940983,701486,239496,conventional
2017,12/31,NorthernNewEngland,1.13,513318,469808,43510,conventional
2017,12/24,NorthernNewEngland,1.36,347811,261051,86760,conventional
2017,12/17,NorthernNewEngland,1.26,394608,315862,78745,conventional
2017,12/10,NorthernNewEngland,1.29,364577,276086,88490,conventional
2017,12/03,NorthernNewEngland,1.1,636106,593894,42212,conventional
2017,11/26,NorthernNewEngland,1.41,270865,219505,51360,conventional
2017,11/19,NorthernNewEngland,1.36,311603,240268,71335,conventional
2017,11/12,NorthernNewEngland,1.01,681570,611099,70471,conventional
2017,11/05,NorthernNewEngland,1.51,288593,240832,47760,conventional
2017,10/29,NorthernNewEngland,1.5,304167,249017,55149,conventional
2017,10/22,NorthernNewEngland,1.52,300976,252124,48851,conventional
2017,10/15,NorthernNewEngland,1.58,298364,258295,40068,conventional
2017,10/08,NorthernNewEngland,1.61,267322,218406,48915,conventional
2017,10/01,NorthernNewEngland,1.64,290521,231379,59142,conventional
2017,09/24,NorthernNewEngland,1.63,296892,245576,51315,conventional
2017,09/17,NorthernNewEngland,1.59,281832,232036,49795,conventional
2017,09/10,NorthernNewEngland,1.74,312541,254078,58462,conventional
2017,09/03,NorthernNewEngland,1.88,288210,240947,47263,conventional
2017,08/27,NorthernNewEngland,1.83,277558,215421,62137,conventional
2017,08/20,NorthernNewEngland,1.82,322962,250440,72522,conventional
2017,08/13,NorthernNewEngland,1.24,554390,490884,63506,conventional
2017,08/06,NorthernNewEngland,1.59,462412,382105,80307,conventional
2017,07/30,NorthernNewEngland,1.55,412937,352517,60419,conventional
2017,07/23,NorthernNewEngland,1.38,464876,401223,63653,conventional
2017,07/16,NorthernNewEngland,1.39,490940,428786,62154,conventional
2017,07/09,NorthernNewEngland,1.48,486214,422057,64156,conventional
2017,07/02,NorthernNewEngland,1.57,432564,362012,70551,conventional
2017,06/25,NorthernNewEngland,1.62,359321,292914,66407,conventional
2017,06/18,NorthernNewEngland,1.52,420089,344733,75355,conventional
2017,06/11,NorthernNewEngland,1.62,406486,338633,67852,conventional
2017,06/04,NorthernNewEngland,1.66,401637,332560,69076,conventional
2017,05/28,NorthernNewEngland,1.66,445049,370185,74864,conventional
2017,05/21,NorthernNewEngland,1.54,393289,327000,66288,conventional
2017,05/14,NorthernNewEngland,1.53,391189,305351,85838,conventional
2017,05/07,NorthernNewEngland,1.23,544200,347884,196316,conventional
2017,04/30,NorthernNewEngland,1.39,407790,307894,99895,conventional
2017,04/23,NorthernNewEngland,1.38,404739,270819,133920,conventional
2017,04/16,NorthernNewEngland,1.46,417480,327884,89595,conventional
2017,04/09,NorthernNewEngland,1.33,515775,434923,80851,conventional
2017,04/02,NorthernNewEngland,1.45,422201,313924,108277,conventional
2017,03/26,NorthernNewEngland,1.38,416769,312037,104732,conventional
2017,03/19,NorthernNewEngland,1.43,380612,277451,103161,conventional
2017,03/12,NorthernNewEngland,1.41,397861,284459,113401,conventional
2017,03/05,NorthernNewEngland,1.38,384828,332373,52455,conventional
2017,02/26,NorthernNewEngland,1.25,434201,377796,56404,conventional
2017,02/19,NorthernNewEngland,1.37,375322,308068,67253,conventional
2017,02/12,NorthernNewEngland,1.13,501364,445309,56054,conventional
2017,02/05,NorthernNewEngland,1.13,701706,653181,48524,conventional
2017,01/29,NorthernNewEngland,1.21,423387,368164,55222,conventional
2017,01/22,NorthernNewEngland,1.17,502345,447552,54792,conventional
2017,01/15,NorthernNewEngland,1.25,421262,350016,71246,conventional
2017,01/08,NorthernNewEngland,1.19,425000,367777,57223,conventional
2017,01/01,NorthernNewEngland,1.11,476239,438772,37466,conventional
2017,12/31,Orlando,1.16,461913,353856,108057,conventional
2017,12/24,Orlando,1.39,292291,200481,91809,conventional
2017,12/17,Orlando,1.01,381303,280263,101040,conventional
2017,12/10,Orlando,1.02,424938,302493,122444,conventional
2017,12/03,Orlando,1.31,318626,227439,91187,conventional
2017,11/26,Orlando,1.4,272367,192311,80056,conventional
2017,11/19,Orlando,1.2,349206,240943,108263,conventional
2017,11/12,Orlando,1.38,330006,228548,101458,conventional
2017,11/05,Orlando,1.48,290421,208487,81933,conventional
2017,10/29,Orlando,1.22,399421,291599,107822,conventional
2017,10/22,Orlando,1.56,328326,242947,85378,conventional
2017,10/15,Orlando,1.74,288581,199655,88926,conventional
2017,10/08,Orlando,1.85,304863,219459,85404,conventional
2017,10/01,Orlando,2.0,262601,196244,66357,conventional
2017,09/24,Orlando,1.83,263801,195523,68277,conventional
2017,09/17,Orlando,1.76,271882,211468,60413,conventional
2017,09/10,Orlando,1.7,253627,179210,74417,conventional
2017,09/03,Orlando,1.8,295896,216122,79774,conventional
2017,08/27,Orlando,1.57,296756,216856,79899,conventional
2017,08/20,Orlando,1.57,297964,220427,77536,conventional
2017,08/13,Orlando,1.44,363916,266267,97649,conventional
2017,08/06,Orlando,1.41,326355,243364,82991,conventional
2017,07/30,Orlando,1.4,321422,241431,79991,conventional
2017,07/23,Orlando,1.38,361733,270816,90917,conventional
2017,07/16,Orlando,1.42,331752,236492,95259,conventional
2017,07/09,Orlando,1.4,343076,241666,101409,conventional
2017,07/02,Orlando,1.4,414176,297582,116594,conventional
2017,06/25,Orlando,1.35,376407,269356,107051,conventional
2017,06/18,Orlando,1.4,339228,248458,90769,conventional
2017,06/11,Orlando,1.41,401365,287391,113973,conventional
2017,06/04,Orlando,1.41,400425,291384,109040,conventional
2017,05/28,Orlando,1.4,381490,277737,103753,conventional
2017,05/21,Orlando,1.41,357405,263879,93526,conventional
2017,05/14,Orlando,1.42,322189,237277,84912,conventional
2017,05/07,Orlando,1.17,529138,407499,121638,conventional
2017,04/30,Orlando,1.24,479827,376555,103272,conventional
2017,04/23,Orlando,1.44,345971,262138,83833,conventional
2017,04/16,Orlando,1.47,305796,220346,85449,conventional
2017,04/09,Orlando,1.49,311220,229501,81718,conventional
2017,04/02,Orlando,1.59,297788,217259,80528,conventional
2017,03/26,Orlando,1.62,281795,202780,79014,conventional
2017,03/19,Orlando,1.53,287195,199257,87938,conventional
2017,03/12,Orlando,1.52,290011,204791,85219,conventional
2017,03/05,Orlando,1.55,270877,198771,72106,conventional
2017,02/26,Orlando,1.25,307685,219443,88242,conventional
2017,02/19,Orlando,1.26,262109,190392,71717,conventional
2017,02/12,Orlando,0.95,430096,324174,105922,conventional
2017,02/05,Orlando,0.85,711200,514132,197067,conventional
2017,01/29,Orlando,1.24,364048,226090,137958,conventional
2017,01/22,Orlando,1.0,481274,292585,188688,conventional
2017,01/15,Orlando,1.27,356960,220923,136036,conventional
2017,01/08,Orlando,1.28,301768,180410,121358,conventional
2017,01/01,Orlando,0.95,447083,277017,170066,conventional
2017,12/31,Philadelphia,1.35,334783,228266,106517,conventional
2017,12/24,Philadelphia,1.34,379421,244287,135134,conventional
2017,12/17,Philadelphia,1.43,344203,212993,131209,conventional
2017,12/10,Philadelphia,1.23,575854,442512,133341,conventional
2017,12/03,Philadelphia,1.35,379540,230661,148879,conventional
2017,11/26,Philadelphia,1.38,337065,190208,146857,conventional
2017,11/19,Philadelphia,1.34,384115,197813,186302,conventional
2017,11/12,Philadelphia,1.45,356528,223618,132910,conventional
2017,11/05,Philadelphia,1.4,384628,212257,172371,conventional
2017,10/29,Philadelphia,1.53,367260,249687,117573,conventional
2017,10/22,Philadelphia,1.53,376196,241243,134953,conventional
2017,10/15,Philadelphia,1.64,368965,241777,127188,conventional
2017,10/08,Philadelphia,1.67,331169,207448,123720,conventional
2017,10/01,Philadelphia,1.62,389987,241825,148162,conventional
2017,09/24,Philadelphia,1.58,383655,252263,131391,conventional
2017,09/17,Philadelphia,1.54,366239,237472,128767,conventional
2017,09/10,Philadelphia,1.54,358609,235095,123513,conventional
2017,09/03,Philadelphia,1.7,363905,245554,118350,conventional
2017,08/27,Philadelphia,1.68,370286,241809,128477,conventional
2017,08/20,Philadelphia,1.64,368098,230595,137502,conventional
2017,08/13,Philadelphia,1.54,385890,238706,147184,conventional
2017,08/06,Philadelphia,1.48,382653,260858,121794,conventional
2017,07/30,Philadelphia,1.47,404029,276278,127751,conventional
2017,07/23,Philadelphia,1.47,393360,263983,129376,conventional
2017,07/16,Philadelphia,1.51,381469,266842,114626,conventional
2017,07/09,Philadelphia,1.59,406120,270569,135551,conventional
2017,07/02,Philadelphia,1.68,365488,235526,129961,conventional
2017,06/25,Philadelphia,1.5,422231,310021,112210,conventional
2017,06/18,Philadelphia,1.75,380239,261457,118782,conventional
2017,06/11,Philadelphia,1.73,379927,244433,135494,conventional
2017,06/04,Philadelphia,1.8,394307,260056,134250,conventional
2017,05/28,Philadelphia,1.74,432742,274573,158169,conventional
2017,05/21,Philadelphia,1.75,385075,254646,130429,conventional
2017,05/14,Philadelphia,1.75,387975,233715,154260,conventional
2017,05/07,Philadelphia,1.66,491356,293135,198221,conventional
2017,04/30,Philadelphia,1.78,386907,260160,126746,conventional
2017,04/23,Philadelphia,1.66,363689,242708,120980,conventional
2017,04/16,Philadelphia,1.74,390396,253039,137357,conventional
2017,04/09,Philadelphia,1.7,398600,244819,153780,conventional
2017,04/02,Philadelphia,1.68,385731,239630,146101,conventional
2017,03/26,Philadelphia,1.66,379956,246588,133368,conventional
2017,03/19,Philadelphia,1.66,373158,239726,133432,conventional
2017,03/12,Philadelphia,1.74,377616,253089,124527,conventional
2017,03/05,Philadelphia,1.48,409950,274714,135236,conventional
2017,02/26,Philadelphia,1.49,411014,271898,139116,conventional
2017,02/19,Philadelphia,1.37,369284,235224,134059,conventional
2017,02/12,Philadelphia,1.19,572219,343375,228843,conventional
2017,02/05,Philadelphia,1.28,645655,518283,127371,conventional
2017,01/29,Philadelphia,1.48,421316,296325,124991,conventional
2017,01/22,Philadelphia,1.51,489345,363451,125893,conventional
2017,01/15,Philadelphia,1.44,435740,308070,127670,conventional
2017,01/08,Philadelphia,1.39,435745,316168,119577,conventional
2017,01/01,Philadelphia,1.4,321941,233305,88635,conventional
2017,12/31,PhoenixTucson,0.75,986474,717526,268947,conventional
2017,12/24,PhoenixTucson,0.75,1006477,679207,327270,conventional
2017,12/17,PhoenixTucson,0.7,1031887,733762,298125,conventional
2017,12/10,PhoenixTucson,0.64,1222641,942417,280223,conventional
2017,12/03,PhoenixTucson,0.72,1135877,905571,230306,conventional
2017,11/26,PhoenixTucson,0.77,929825,721137,208688,conventional
2017,11/19,PhoenixTucson,0.6,1427367,1166873,260494,conventional
2017,11/12,PhoenixTucson,0.72,1248721,973201,275520,conventional
2017,11/05,PhoenixTucson,0.79,1208035,792874,415160,conventional
2017,10/29,PhoenixTucson,0.98,866137,649098,217039,conventional
2017,10/22,PhoenixTucson,1.04,809603,597864,211738,conventional
2017,10/15,PhoenixTucson,1.17,776108,557915,218192,conventional
2017,10/08,PhoenixTucson,1.28,713847,483111,230735,conventional
2017,10/01,PhoenixTucson,1.31,666472,445148,221324,conventional
2017,09/24,PhoenixTucson,1.24,685443,495299,190144,conventional
2017,09/17,PhoenixTucson,1.22,731289,530614,200674,conventional
2017,09/10,PhoenixTucson,1.2,727628,530420,197207,conventional
2017,09/03,PhoenixTucson,1.2,727912,549085,178826,conventional
2017,08/27,PhoenixTucson,1.18,715349,514457,200892,conventional
2017,08/20,PhoenixTucson,1.14,773947,544323,229623,conventional
2017,08/13,PhoenixTucson,1.01,940390,648803,291586,conventional
2017,08/06,PhoenixTucson,0.94,974933,703649,271284,conventional
2017,07/30,PhoenixTucson,0.96,930918,658751,272166,conventional
2017,07/23,PhoenixTucson,0.89,1072590,819512,253077,conventional
2017,07/16,PhoenixTucson,0.92,973521,722811,250709,conventional
2017,07/09,PhoenixTucson,0.75,1347858,813379,534479,conventional
2017,07/02,PhoenixTucson,0.77,1224659,751733,472925,conventional
2017,06/25,PhoenixTucson,0.77,1197422,749316,448106,conventional
2017,06/18,PhoenixTucson,0.7,1326697,900784,425913,conventional
2017,06/11,PhoenixTucson,0.68,1417604,988271,429333,conventional
2017,06/04,PhoenixTucson,0.76,1228049,768901,459147,conventional
2017,05/28,PhoenixTucson,0.81,1177093,759195,417897,conventional
2017,05/21,PhoenixTucson,0.74,1163735,794158,369576,conventional
2017,05/14,PhoenixTucson,0.69,1297119,866590,430529,conventional
2017,05/07,PhoenixTucson,0.65,1546765,1113045,433719,conventional
2017,04/30,PhoenixTucson,0.75,1080538,730999,349539,conventional
2017,04/23,PhoenixTucson,0.7,1197854,804977,392876,conventional
2017,04/16,PhoenixTucson,0.73,1255293,834853,420439,conventional
2017,04/09,PhoenixTucson,0.65,1264239,946837,317401,conventional
2017,04/02,PhoenixTucson,0.67,1315020,903266,411753,conventional
2017,03/26,PhoenixTucson,0.57,1607936,1214044,393891,conventional
2017,03/19,PhoenixTucson,0.68,1241284,822986,418297,conventional
2017,03/12,PhoenixTucson,0.65,1264592,909888,354704,conventional
2017,03/05,PhoenixTucson,0.67,1176932,788333,388598,conventional
2017,02/26,PhoenixTucson,0.65,1146225,862783,283442,conventional
2017,02/19,PhoenixTucson,0.67,1171871,899747,272123,conventional
2017,02/12,PhoenixTucson,0.54,1582877,1194133,388743,conventional
2017,02/05,PhoenixTucson,0.46,2200550,1750184,450365,conventional
2017,01/29,PhoenixTucson,0.58,1380520,1062749,317771,conventional
2017,01/22,PhoenixTucson,0.54,1601222,1221922,379300,conventional
2017,01/15,PhoenixTucson,0.6,1470187,1065877,404309,conventional
